NOME,FASE_2022,TURMA_2022,ANO_INGRESSO_2022,BOLSISTA_2022,INDE_2022,CG_2022,CF_2022,CT_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,NOTA_PORT_2022,NOTA_MAT_2022,NOTA_ING_2022,QTD_AVAL_2022,IPP_2022,REC_AVA_1_2022,REC_AVA_2_2022,REC_AVA_3_2022,REC_AVA_4_2022,INDICADO_BOLSA_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022,NIVEL_IDEAL_2022
ALUNO-79,3.0,F,2022.0,Não,7110494326118320.0,452.0,55.0,9.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958335,7463924963924960,2024-05-07 00:00:00,3666666666666660,4.0,4.0,3.0,4.0,734375,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não,Não,720833,10.0,Fase 3 (7º e 8º ano)
ALUNO-80,2.0,K,2022.0,Não,6580093259259250.0,633.0,110.0,9.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,683334,9296296296296290,5625,4.25,3.0,2024-05-05 00:00:00,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,2024-05-07 00:00:00,5.0,Fase 3 (7º e 8º ano)
ALUNO-81,6.0,A,2019.0,Sim,7474202506556240.0,327.0,10.0,10.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,7402950310559000,8125,6655555555555550,9.0,3133333333333330,7833333333333330,4.0,2024-05-07 00:00:00,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase,Não,Sim,8833336666666660,5.0,Fase 7 (3º EM)
ALUNO-83,5.0,A,2016.0,Sim,7202977523809520.0,429.0,27.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,791667,7819047619047610,2024-05-07 00:00:00,2024-08-06 00:00:00,4666666666666660,7333333333333330,2024-04-08 00:00:00,3.0,6875,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Não,Não,7750005,5.0,Fase 6 (2º EM)
ALUNO-84,1.0,A,2021.0,Não,7502401434343430.0,309.0,81.0,6.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,8838383838383830,2024-05-07 00:00:00,6.25,6833333333333330,5666666666666660,,3.0,6458333333333330,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,Sim,Sim,8444446666666660,5.0,Fase 2 (5º e 6º ano)
ALUNO-85,1.0,G,2019.0,Não,7744553615384610.0,218.0,56.0,1.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,9743589743589740,5.0,7583333333333330,7333333333333330,7833333333333330,,2.0,5625,Promovido de Fase,Promovido de Fase,,,Não,Sim,8833335,5.0,Fase 2 (5º e 6º ano)
ALUNO-87,5.0,L,2016.0,Sim,6644810737664290.0,608.0,36.0,8.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916668,5652169521654810,5625,6566666666666660,2024-05-05 00:00:00,5666666666666660,8533333333333330,4.0,796875,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,Não,71250025,5.0,Fase 6 (2º EM)
ALUNO-88,3.0,A,2018.0,Sim,8427269800194930.0,44.0,12.0,4.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,958335,911793372319688,5625,6877777777777770,5133333333333330,6833333333333330,8666666666666660,4.0,890625,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Não,Sim,90833375,10.0,Fase 3 (7º e 8º ano)
ALUNO-90,5.0,C,2019.0,Não,5195056982905980.0,812.0,56.0,6.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5833320000000000,3004807692307690,2024-05-07 00:00:00,3555555555555550,3.0,4166666666666660,2024-05-03 00:00:00,4.0,671875,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,6888886666666660,5.0,Fase 6 (2º EM)
ALUNO-91,2.0,F,2018.0,Não,7412884468772600.0,350.0,51.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8500020000000000,7918575677196360,2024-05-07 00:00:00,7916666666666660,2024-05-06 00:00:00,9333333333333330,,3.0,6458333333333330,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Não,7500003333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-92,0.0,Q,2022.0,Não,7232068817813760.0,416.0,123.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,926450742240216,2024-05-07 00:00:00,5416666666666660,5833333333333330,5.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,766666,5.0,Fase 2 (5º e 6º ano)
ALUNO-97,3.0,D,2018.0,Não,7501754052631570.0,310.0,35.0,1.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,8467105263157890,2024-05-07 00:00:00,7.0,5333333333333330,2024-05-06 00:00:00,9166666666666660,4.0,2024-05-07 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,558333,10.0,Fase 3 (7º e 8º ano)
ALUNO-98,3.0,D,2021.0,Não,7396527277777770.0,363.0,42.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,8520833333333330,2024-05-07 00:00:00,7055555555555550,6333333333333330,7166666666666660,7666666666666660,4.0,8125-07-01 00:00:00,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,72916625,5.0,Fase 5 (1º EM)
ALUNO-99,7.0,D,2022.0,Não,77833335.0,207.0,3.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,10.0,2024-05-07 00:00:00,7.25,8.0,2024-05-06 00:00:00,,4.0,2024-05-07 00:00:00,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase + Bolsa,Mantido na Fase atual,Sim,Não,72916625,5.0,Fase 8 (Universitários)
ALUNO-100,2.0,K,2018.0,Não,6042318760312150.0,720.0,132.0,10.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,8475473801560750,5.0,1666666666666660,1166666666666660,2166666666666660,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7444443333333330,5.0,Fase 4 (9º ano)
ALUNO-101,3.0,M,2022.0,Não,7477568777777770.0,324.0,36.0,1.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,708333,7854166666666660,6.25,6622222222222220,6333333333333330,5333333333333330,8200000000000000,4.0,765625,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,7416665,10.0,Fase 3 (7º e 8º ano)
ALUNO-102,1.0,P,2020.0,Não,7475860455026450.0,325.0,84.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7333340000000000,8941798941798940,2024-05-07 00:00:00,7666666666666660,6833333333333330,2024-05-08 00:00:00,,3.0,6041666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,7833333333333330,5.0,Fase 2 (5º e 6º ano)
ALUNO-103,1.0,F,2020.0,Não,7105690655172410.0,454.0,116.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,8903448275862060,5625,6.0,6333333333333330,5666666666666660,,2.0,5625,Mantido na Fase atual,Promovido de Fase,,,Não,Não,7749995,5.0,Fase 2 (5º e 6º ano)
ALUNO-104,0.0,B,2021.0,Não,8357710510121450.0,52.0,13.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,9392712550607280,2024-05-07 00:00:00,7.25,7666666666666660,6833333333333330,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Sim,858333,10.0,ALFA  (2º e 3º ano)
ALUNO-107,0.0,C,2022.0,Não,601131119047619.0,728.0,180.0,3.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,791668,4952380952380950,2024-05-07 00:00:00,4.0,8.0,0.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,8083335,5.0,Fase 2 (5º e 6º ano)
ALUNO-108,0.0,O,2022.0,Não,7642290505279030.0,256.0,72.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,8565610859728500,2024-05-07 00:00:00,8416666666666660,8833333333333330,8.0,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7666665,5.0,Fase 1 (4º ano)
ALUNO-110,0.0,H,2022.0,Não,7426485448585230.0,345.0,101.0,4.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,6590752242926150,8125,2024-05-05 00:00:00,2024-03-05 00:00:00,2024-07-05 00:00:00,,2.0,5625,Promovido de Fase,Mantido na Fase atual,,,Não,Não,8166665,10.0,ALFA  (2º e 3º ano)
ALUNO-113,3.0,M,2019.0,Não,640909040909091.0,659.0,86.0,7.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916668,6253787878787870,5625,5166666666666660,2024-05-05 00:00:00,4833333333333330,,4.0,5625,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não,Não,54166575,10.0,Fase 3 (7º e 8º ano)
ALUNO-114,0.0,K,2022.0,Não,7484211146117040.0,318.0,94.0,7.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,7748129063918530,2024-05-07 00:00:00,8766666666666660,9466666666666660,8066666666666660,,2.0,3125-05-01 00:00:00,Promovido de Fase,Mantido na Fase atual,,,Não,Não,7.25,5.0,Fase 1 (4º ano)
ALUNO-116,2.0,B,2022.0,Não,7913890666666660.0,163.0,22.0,3.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,9333333333333330,2024-05-07 00:00:00,5.75,2024-05-07 00:00:00,4.0,,3.0,6.25,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,761111,10.0,Fase 2 (5º e 6º ano)
ALUNO-118,1.0,H,2019.0,Não,8334031111111110.0,57.0,10.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,838888888888889,2024-05-07 00:00:00,9416666666666660,10.0,8833333333333330,,2.0,5625-06-01 00:00:00,Promovido de Fase + Bolsa,Promovido de Fase,,,Sim,Sim,933334,5.0,Fase 2 (5º e 6º ano)
ALUNO-119,3.0,K,2022.0,Não,8230908478550680.0,76.0,13.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916668,8635443503864550,6.25,8888888888888880,8666666666666660,2024-05-09 00:00:00,2024-05-08 00:00:00,4.0,734375,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,7249995,10.0,Fase 3 (7º e 8º ano)
ALUNO-121,2.0,M,2022.0,Não,6244752193362190.0,696.0,128.0,11.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8000020000000000,8466810966810960,2024-05-07 00:00:00,2024-05-02 00:00:00,3.0,2.0,,3.0,6458333333333330,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6777773333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-122,1.0,L,2022.0,Não,8265278666666660.0,67.0,14.0,1.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,10.0,2024-05-07 00:00:00,8.0,2024-05-06 00:00:00,2024-05-09 00:00:00,,3.0,6041666666666660,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,7055549999999990,10.0,Fase 1 (4º ano)
ALUNO-123,2.0,A,2022.0,Não,7619194363636360.0,265.0,42.0,6.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,6818181818181810,2024-05-07 00:00:00,6.0,6.0,6.0,,3.0,6666666666666660,Mantido na Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,,Sim,Sim,8444446666666660,10.0,Fase 2 (5º e 6º ano)
ALUNO-124,1.0,A,2021.0,Não,7209561440115440.0,424.0,109.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,8033910533910530,2024-05-07 00:00:00,5166666666666660,5666666666666660,4666666666666660,,3.0,5416666666666660,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,6888886666666660,10.0,Fase 1 (4º ano)
ALUNO-126,0.0,Q,2021.0,Não,7216575886639670.0,421.0,126.0,4.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,8468286099865040,2024-05-07 00:00:00,7333333333333330,8166666666666660,2024-05-06 00:00:00,,2.0,4.0625,Promovido de Fase,Promovido de Fase,,,Não,Não,2024-05-07 00:00:00,5.0,Fase 2 (5º e 6º ano)
ALUNO-127,1.0,A,2021.0,Não,6865748086580080.0,532.0,134.0,10.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,7932900432900430,2024-05-07 00:00:00,2024-05-05 00:00:00,4333333333333330,6666666666666660,,3.0,5625,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,6833329999999990,5.0,Fase 2 (5º e 6º ano)
ALUNO-128,0.0,O,2019.0,Não,700427655844156.0,485.0,137.0,11.0,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,945887445887446,5625,6083333333333330,6333333333333330,5833333333333330,,2.0,5.0,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,7166665,5.0,Fase 2 (5º e 6º ano)
ALUNO-129,2.0,I,2021.0,Não,7203235887774060.0,428.0,62.0,3.0,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9000020000000000,6793942772203640,5625,8083333333333330,8666666666666660,2024-05-07 00:00:00,,3.0,6875,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Sim,Não,7888893333333330,5.0,Fase 3 (7º e 8º ano)
ALUNO-130,0.0,C,2022.0,Não,8259504831168830.0,72.0,19.0,1.0,Topázio,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950002,7489177489177480,8125,9266666666666660,8966666666666660,9566666666666660,,2.0,5625,Mantido na Fase atual,Mantido na Fase atual,,,Não,Não,791667,10.0,ALFA  (2º e 3º ano)
ALUNO-131,3.0,A,2022.0,Não,7423958.0,347.0,40.0,9.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791667,8.75,4375,6.75,6.0,2024-05-07 00:00:00,,4.0,703125,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,695833,10.0,Fase 3 (7º e 8º ano)
ALUNO-133,1.0,G,2019.0,Não,7292060604010020.0,396.0,104.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8000020000000000,9116541353383450,6875,7166666666666660,5666666666666660,8666666666666660,,2.0,3125-05-01 00:00:00,Mantido na Fase atual,Promovido de Fase,,,Não,Não,7583335,5.0,Fase 3 (7º e 8º ano)
ALUNO-134,3.0,I,2022.0,Não,7086938830687830.0,460.0,57.0,2.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1000002,9153439153439150,5625,5.75,6.0,2024-05-05 00:00:00,,4.0,7.1875,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,Não,6624995,5.0,Fase 5 (1º EM)
ALUNO-135,1.0,A,2019.0,Não,5262717116883110.0,805.0,185.0,13.0,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9000020000000000,475108225108225,5.0,2416666666666660,2.0,2833333333333330,,3.0,5625,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Não,6833326666666660,5.0,Fase 2 (5º e 6º ano)
ALUNO-138,0.0,Z,2022.0,Não,8452910432147560.0,41.0,9.0,2.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,9552042160737810,2024-05-07 00:00:00,9.65,2024-07-09 00:00:00,2024-06-09 00:00:00,,2.0,5625,Promovido de Fase,Mantido na Fase atual,,,Não,Sim,9.0,5.0,Fase 1 (4º ano)
ALUNO-140,0.0,J,2022.0,Não,6952048450292390.0,505.0,145.0,9.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950002,7218567251461980,5625,7.25,8.0,2024-05-06 00:00:00,,2.0,5625,Promovido de Fase,Promovido de Fase,,,Não,Não,7416665,5.0,Fase 2 (5º e 6º ano)
ALUNO-141,3.0,N,2022.0,Não,7338636696969690.0,378.0,43.0,5.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958335,8068181818181810,2024-05-07 00:00:00,5166666666666660,6.0,2024-05-04 00:00:00,5.0,3.0,2024-05-07 00:00:00,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Não,6166660000000000,10.0,Fase 3 (7º e 8º ano)
ALUNO-142,3.0,F,2022.0,Não,8083730668737060.0,121.0,19.0,6.0,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1000002,8989820565907520,2024-05-07 00:00:00,7777777777777770,6833333333333330,7666666666666660,8833333333333330,4.0,796875,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,Sim,841667,5.0,Fase 4 (9º ano)
ALUNO-143,3.0,F,2021.0,Não,6330913823620820.0,674.0,91.0,12.0,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875001,6444493006993000,5.0,5111111111111110,4333333333333330,2024-05-06 00:00:00,2024-05-04 00:00:00,4.0,703125,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Não,7208335,5.0,Fase 4 (9º ano)
ALUNO-144,4.0,H,2022.0,Não,7946686340802980.0,156.0,15.0,1.0,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833334,915703781512605,2024-05-07 00:00:00,7888888888888880,6333333333333330,7333333333333330,10.0,4.0,8125,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Não,8208335,5.0,Fase 5 (1º EM)
